,url,text
14448,https://migri.fi/en/insurance,"When you are outside Finland, you can take out insurance from an insurance company in your home country."
14449,https://migri.fi/en/insurance,"Alternatively, you may ask for suitable insurance from an international insurance company."
14450,https://migri.fi/en/insurance,You can also look into insurance providers that offer international health insurance for students.
14451,https://migri.fi/en/insurance,For instance the following insurance companies offer students insurance contracts that meet the requirements for granting a residence permit for studies:
14452,https://migri.fi/en/insurance,SIP Integral (https://www.sipinsurance.eu)
14453,https://migri.fi/en/insurance,We assess each insurance policy and its terms and conditions individually when we process residence permit applications.
14454,https://migri.fi/en/insurance,The insurance policy must include at least the following information:
14455,https://migri.fi/en/insurance,"amount of excess, or a mention that there is no excess."
14457,https://migri.fi/en/insurance,"If you have a European Health Insurance Card (EHIC), you do not need to take out other insurance."
14458,https://migri.fi/en/insurance,"By presenting the European Health Insurance Card, you can prove your right to necessary medical treatment in another EU or EEA country and in Switzerland."
14459,https://migri.fi/en/insurance,Your card must be valid for the duration of your stay in Finland.
14460,https://migri.fi/en/insurance,"Under EU legislation, you can access health care at the same cost and under the same conditions as people living permanently in Finland."
14461,https://migri.fi/en/insurance,"With the card, you can get medical treatment if you become suddenly ill or have an accident."
14462,https://migri.fi/en/insurance,You can also get medical treatment if you have a chronic illness that requires medical attention.
14463,https://migri.fi/en/insurance,The card also gives access to necessary treatment during pregnancy and childbirth.
14464,https://migri.fi/en/insurance,The European Health Insurance Card is recognised within the public health care services as well as by private doctors and hospitals that have signed a health insurance agreement.
14465,https://migri.fi/en/insurance,More information on the European Health Insurance Card can be found on the website of the website of the European Commission.
14468,https://migri.fi/en/study-place,"You can get a residence permit for higher education studies, if your studies lead to a degree and if you have paid the fees charged by the higher education institution."
14469,https://migri.fi/en/study-place,'Higher education institution' refers to institutions that are recognised in the Finnish higher education system and that are authorised to offer education leading to a degree or other education in accordance with the Finnish legislation on higher education.
14470,https://migri.fi/en/study-place,"If you have been accepted to study at an educational institution that is not a higher education institution, your studies must lead to a vocational qualification or a degree."
14471,https://migri.fi/en/study-place,You may also get a residence permit for studies not mentioned above if you have a well-founded reason for it.
14473,https://migri.fi/en/study-place,Residence permits are not granted for basic education.
14475,https://migri.fi/en/study-place,You may obtain a residence permit based on your studies if you participate in an exchange programme between educational institutions or some other exchange programme.
14476,https://migri.fi/en/study-place,"For further information about exchange programmes, please ask your own educational institution."
14477,https://migri.fi/en/study-place,"You can come to Finland to carry out part of your studies for a period up to 360 days, if you have been granted a residence permit for studies by some other EU Member State than Finland and if you are covered by a programme or an agreement specified in section 19 of the Finnish act on residence permits for students (719/2018)."
14478,https://migri.fi/en/study-place,"If this is the case, you do not have to apply for a residence permit."
14479,https://migri.fi/en/study-place,"Instead, you must submit a mobility notification to the Finnish Immigration Service."
14481,https://migri.fi/en/study-place,You may obtain a residence permit to study Finnish before the start of your actual studies if you have been accepted as a student at a Finnish educational institution.
14482,https://migri.fi/en/study-place,You may not obtain a residence permit for language or training courses alone.
14484,https://migri.fi/en/study-place,A residence permit can also be granted for apprenticeship training.
14485,https://migri.fi/en/study-place,"Apprenticeship training is education that mainly takes place at a workplace, in genuine work situations."
14486,https://migri.fi/en/study-place,"The employer and the student sign a written apprenticeship agreement, which is a fixed-term employment contract."
14487,https://migri.fi/en/study-place,"The duration is calculated on the basis of your personal competence development plan (PCDP), which you create together with the educational institution."
14488,https://migri.fi/en/study-place,"If more than half of the duration of your degree studies will consist of apprenticeship training, apply for a residence permit on the grounds of work requiring a preliminary decision (a residence permit for an employed person)."
